,Price,Pid,Property_name,Address,Neighboorhood
2764,380000000,G8242,Land for sale Ikeja GRA Ikeja Lagos,Remi Fani-Kayode Street Ikeja Gra Ikeja Lagos,Ikeja
2765,1500000,G8241,Land for sale Alatise Ibeju-Lekki Lagos,Lekki Alatise Ibeju-Lekki Lagos,Lekki
2766,80000000,G8236,Land for sale Ikate Lekki Lagos, off kusenla road Ikate Lekki Lagos,Lekki
2767,180000000,G5520,Land for sale Ogudu Ogudu Lagos,Ogudu road Ogudu Ogudu Lagos,Ogudu
2768,120000000,G5521,5 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu G.R.A Ogudu Gra Ogudu Lagos,Ogudu
2769,120000000,G5517,Land for sale Berger Ojodu Lagos,ojodu area Berger Ojodu Lagos,Ojo
2770,11000000,G8228,3 bedroom Bungalow for sale Awoyaya Alatise Ibeju-Lekki Lagos,Green roof estate Awoyaya Alatise Ibeju-Lekki Lagos,Ibeju-Lekki
2771,60000000,G8226,5 bedroom House for sale chevron Lekki Lagos,Alternative route Chevron Lekki Lagos,Lekki
2772,2500000,G8225,668.0 square meter Land for sale Lekki Lagos,Ibeju-Lekki Lagos,Ibeju-Lekki
2773,1000000,G8223,668.0 square meter Land for sale Lekki Lagos,Ibeju-Lekki Lagos,Ibeju-Lekki
2774,85000000,G5515,Duplex for sale Omole phase 1 Ogba Lagos,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba
2775,40000000,G5514,Land for sale Tejuosho Yaba Lagos,behind tejuosho market. Tejuosho Yaba Lagos,Yaba
2776,14500000,G7582,1 bedroom mini flat Flat / Apartment for sale Chevron Drive chevron Lekki Lagos,Scintilla Chevron Drive Chevron Lekki Lagos,Lekki
2777,80000000,G8214,Land for sale Ikate Lekki Lagos,off kusenla road Ikate Lekki Lagos,Lekki
2778,340000000,G8053,5 bedroom Duplex for sale Banana Island Ikoyi Lagos,Inside banana island Banana Island Ikoyi Lagos,Ikoyi
2779,1200000000,G5519,Land for sale Bourdillon Ikoyi Lagos,Cooper road Bourdillon Ikoyi Lagos,Ikoyi
2780,40000000,"578,G1640",57.0 square meter Land for sale Tejuosho Yaba Lagos,Inside a street Behind Tejuosho market Tejuosho Yaba Lagos,Yaba
2781,65000000,G8210,4 bedroom House for sale Allen Avenue Ikeja Lagos,Allen Avenue Allen Avenue Ikeja Lagos,Ikeja
2782,17000000,G8206,3 bedroom Bungalow for sale LSDPC estate Agege Lagos,Lsdpc Palm view Estate Lsdpc Estate Agege Lagos,Agege
2783,270000000,G8201,Land for sale Osapa london Lekki Lagos, off Allan Balogun street Osapa London Lekki Lagos,Lekki
2784,90000000,G8200,Land for sale chevron Lekki Lagos,off Igbo Efon GRA Chevron Lekki Lagos,Lekki
2785,90000000,G8197,Land for sale Lekki Phase 2 Lekki Lagos,Royal Garden\ Scheme phase 2 Lekki Phase 2 Lekki Lagos,Lekki
2786,140000000,G8196,Land for sale Ikate Lekki Lagos,Ikate Elegushi Ikate Lekki Lagos,Lekki
2787,10000000,G8195,Land for sale Monastery road Sangotedo Lagos,Monastery road Monastery Road Sangotedo Lagos,Sangotedo
2788,60000000,G8193,Land for sale Ifako-ogba Ogba Lagos,Crusade Street off Abanikanda Street via College Road Ifako Ogba Ogba Lagos,Ogba
2789,1000000000,G8191,Land for sale Lekki Phase 1 Lekki Lagos,ETI OSA Lekki Phase 1 Lekki Lagos,Lekki
2790,5000000000,G8190,Land for sale Lekki Phase 1 Lekki Lagos,ETI OSA Lekki Phase 1 Lekki Lagos,Lekki
2791,5500000000,G8189,Land for sale Lekki Phase 1 Lekki Lagos,ETI OSA Lekki Phase 1 Lekki Lagos,Lekki
2792,650000000,G8188,Land for sale Adeniyi Jones Ikeja Lagos, TUNDE gafaru close Adeniyi Jones Ikeja Lagos,Ikeja
2793,4000000000,G8186,Commercial Property for sale Old Ikoyi Ikoyi Lagos,No 70 Queens Drive Old Ikoyi Ikoyi Lagos,Ikoyi
2794,30000000,G8184,3 bedroom Flat / Apartment for sale Agungi Lekki Lagos,AGUNGI Agungi Lekki Lagos,Lekki
2795,80000000,G8180,3 bedroom Flat / Apartment for sale Medina Gbagada Lagos,Medina Estate Medina Gbagada Lagos,Gbagada
2796,80000000,G8177,Flat / Apartment for sale Medina Gbagada Lagos,close to deeper life church Medina Gbagada Lagos,Gbagada
2797,17000000,G8176,3 bedroom Flat / Apartment for sale Ifako-gbagada Gbagada Lagos,Harmony court estate Ifako Gbagada Gbagada Lagos,Gbagada
2798,80000000,G8175,Land for sale Ikate Lekki Lagos, ikate off kusenla Ikate Lekki Lagos,Lekki
2799,60000000,G8173,8 bedroom Duplex for sale Aguda Surulere Lagos,Aguda Aguda Surulere Lagos,Surulere
2800,10000000,G8167,Land for sale Abijo Ajah Lagos, Abijo Ajah Destiny Home Abijo Ajah Lagos,Ajah
2801,700000000,G8152,1200.0 square meter Commercial Property for sale AJAH BY ABRHAM ADESANYA Abraham adesanya estate Ajah Lagos,AJAH BY ABRHAM ADESANYA AJAH BY ABRHAM ADESANYA Abraham Adesanya Estate Ajah Lagos,Ajah
2802,700000000,G8151,7200.0 square meter Commercial Property for sale ALONG Lagos-ibadan Expressway orile agege Agege Lagos,ALONG Lagos-ibadan Expressway ALONG Lagos-ibadan Expressway Orile Agege Agege Lagos,Orile
2803,300000000,G8149,2400.0 square meter Commercial Property for sale Along Lagos-Abeokuta ExpressWay orile agege Agege Lagos,Along Lagos-Abeokuta ExpressWay Along Lagos-Abeokuta ExpressWay Orile Agege Agege Lagos,Orile
2804,450000000,"45,000,G8148","3600.0 square meter Commercial Property for sale Abule Egba Axis , Hamadiya Along Ijaye Ojokoro Ojokoro Abule Egba Lagos","Abule-Egba Axis , Hamadiya Along Ijaye Ojokoro Abule-Egba Axis , Hamadiya Along Ijaye Ojokoro Ojokoro Abule-Egba Lagos",Abule-Egba
2805,600000000,"15,30,G8147",3600.0 square meter Commercial Property for sale Abule Egba Abule Egba Lagos,"Tollgate , by Gateway Hotel , Abule-Egba Abule-Egba Abule-Egba Lagos",Abule-Egba
2806,200000000,G8146,"1200.0 square meter Commercial Property for sale Coming From Abeokuta ,Abule-Egba Abule Egba Abule Egba Lagos","Coming From Abeokuta ,Abule-Egba Coming From Abeokuta ,Abule-Egba Abule-Egba Abule-Egba Lagos",Abule-Egba
2807,220000000,G8145,2400.0 square meter Commercial Property for sale Iyana Ipaja Ipaja Lagos,iyana paja link to egbeda Water rd iyana-ipaja moshalashi Iyana Ipaja Ipaja Lagos,Ipaja
2808,180000000,G8143,1500.0 square meter Commercial Property for sale igando Igando Ikotun/Igando Lagos,igando igando Igando Ikotun Igando Lagos,Igando
2809,70000000,G8142,600.0 square meter Commercial Property for sale igbando iyana school road Igando Ikotun/Igando Lagos,igbando iyana school road igbando iyana school road Igando Ikotun Igando Lagos,Igando
2810,300000000,G8141,"1200.0 square meter Commercial Property for sale OKOTA Road Off Oshodi-Apapa ExpressWay Cele bus-stop, Lagos Oshodi Expressway Oshodi Lagos","OKOTA Road Off Oshodi-Apapa ExpressWay Cele bus-stop, Lagos OKOTA Road Off Oshodi-Apapa ExpressWay Cele bus-stop, Lagos Oshodi Expressway Oshodi Lagos",Oshodi
2811,270000000,G8140,1800.0 square meter Commercial Property for sale Mushin Mushin Lagos,On Post Office Road Mushin Mushin Mushin Lagos,Mushin
2812,300000000,G8139,1800.0 square meter Commercial Property for sale Lawanson Surulere Lagos,Lawason Bus-stop Surulere Lagos mainland Lawanson Surulere Lagos,Surulere
2813,45000000,"700,G8137",700.0 square meter Land for sale Atunrase Medina Gbagada Lagos,"Atunrase estate, gbagada Atunrase Medina Gbagada Lagos",Gbagada
2814,65000000,G8136,5 bedroom Duplex for sale Ikeja Allen Avenue Ikeja Lagos,Alade Ikeja Allen Avenue Ikeja Lagos,Ikeja
2815,43000000,G8134,4 bedroom Duplex for sale After Second toll Gate Lekki Lagos,"Off Lekki Epp, Express way After Second toll Gate Lekki Lagos",Lekki
2816,80000000,"1100,G8132",1100.0 square meter Land for sale Millenuim/UPS Gbagada Lagos,"Millennium estate gbagada,lagos mainland Millenuim Ups Gbagada Lagos",Gbagada
2817,150000000,"1000,G8131",1000.0 square meter Land for sale Magodo Kosofe/Ikosi Lagos,"Magodo phase 1,lagos mainland Magodo Kosofe Ikosi Lagos",Kosofe
2818,100000000,"750,G8130",750.0 square meter Land for sale Magodo Kosofe/Ikosi Lagos,"Magodo phase 1,lagos mainland Magodo Kosofe Ikosi Lagos",Kosofe
2819,21000000,G8129,Land for sale Orelope Egbeda Alimosho Lagos, Orelope street Egbeda Lagos Orelope Egbeda Alimosho Lagos,Alimosho
2820,90000000,"650,G8128",650.0 square meter Land for sale Magodo Kosofe/Ikosi Lagos,"Magodo phase 1,lagos mainland Magodo Kosofe Ikosi Lagos",Kosofe
2821,65000000,"650,G8127",650.0 square meter Land for sale Osapa london Lekki Lagos,"Spar road,lekki Osapa London Lekki Lagos",Lekki
2822,70000000,"500,G8126",500.0 square meter Land for sale Magodo Kosofe/Ikosi Lagos,"Magodo phase 1,lagos mainland Magodo Kosofe Ikosi Lagos",Kosofe
2823,65000000,"550,G8121",550.0 square meter Land for sale Adelabu Surulere Lagos,"Off adelabu,surulere lagos mainland Adelabu Surulere Lagos",Surulere
2824,3000000,G8111,600.0 square meter Land for sale Igbogbo Igbogbo Ikorodu Lagos,Igbogbo Area Igbogbo Igbogbo Ikorodu Lagos,Ikorodu
2825,40000000,G8101,2456.0 square meter Land for sale Ogunyu - By mobile Rd Lekki chevron Lekki Lagos,Mobile Rd Lekki Ogunyu - By mobile Rd Lekki Chevron Lekki Lagos,Lekki
2826,16500000,G8097,3 bedroom House for sale Western Avenue Western Avenue Surulere Lagos,Western Avenue Western Avenue Western Avenue Surulere Lagos,Surulere
2827,800000000,G8096,200.0 square meter Land for sale Victoria Island Extension Victoria Island Lagos,Ozumba mbadiwe road.Eti_Osa LGA VI Extension VI Lagos,VI
2828,1200000,G8095,100.0 square meter Land for sale Lekki Lekki Lagos,Lekki Lekki Lekki Lagos,Lekki
2829,16500000,G8094,3 bedroom House for sale Western Avenue Western Avenue Surulere Lagos,Western Avenue Western Avenue Western Avenue Surulere Lagos,Surulere
2830,5000000,G8092,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Awoyaya Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2831,42000000,F9634,4 bedroom Duplex for sale ikota School Area Ikota Lekki Lagos,Hopewell street ikota School Area Ikota Lekki Lagos,Lekki
2832,800000,G8090,Land for sale Alausa Ikeja Lagos,"Admiral Oduwaye Street, Omole Phase 1, Lagos State Alausa Ikeja Lagos",Ikeja
2833,350000000,G5604,4 bedroom Flat / Apartment for sale Lekki phase 2 Osapa london Lekki Lagos,Osapa Lekki phase 2 Osapa London Lekki Lagos,Lekki
2834,40000000,E9377,4 bedroom Duplex for sale oral estate Lekki Phase 2 Lekki Lagos,Oral estate oral estate Lekki Phase 2 Lekki Lagos,Lekki
2835,2000000,G8078,600.0 square meter Land for sale Owode Onirin inside an Estate Mile 12 Kosofe/Ikosi Lagos,Owode Onirin inside an Estate Owode Onirin inside an Estate Mile 12 Kosofe Ikosi Lagos,Kosofe
2836,75000000,G8068,4 bedroom Duplex for sale Attentive Route Chevy view Estate chevron Lekki Lagos,Chevy View Attentive Route Chevy view Estate Chevron Lekki Lagos,Lekki
2837,3000000,E0796,1000.0 square meter Land for sale Akodo Ise Akodo Ise Ibeju-Lekki Lagos,Akodo Ise Akodo Ise Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki
2838,220000000,G7719,5 bedroom House for sale Lekki Lekki Phase 1 Lekki Lagos,Lekki Lekki Lekki Phase 1 Lekki Lagos,Lekki
2839,50000000,G6966,4 bedroom House for sale chevrom chevron Lekki Lagos,Chevrom chevrom Chevron Lekki Lagos,Lekki
2840,25000000,G8042,580.0 square meter Land for sale Alapere ketu Ketu Kosofe/Ikosi Lagos,Bakare street off Oriola street Alapere ketu Ketu Kosofe Ikosi Lagos,Alapere
2841,48000000,G8033,4 bedroom Duplex for sale chevron Toll-Gate Lekki Ikota Lekki Lagos,Ologbomo street ikota Lagos chevron Toll-Gate Lekki Ikota Lekki Lagos,Lekki
2842,5000000,G7894,Land for sale Eyin ogbe Ikorodu Ikorodu Lagos,"Sabo road, adamo bus stop Eyin ogbe Ikorodu Ikorodu Lagos",Ikorodu
2843,350000000,G8028,5 bedroom House for sale Ademola Adetokunbo Victoria Island Lagos,VICTORIA ISLAND Ademola Adetokunbo VI Lagos,VI
2844,1300000000,G8026,3944.0 square meter Land for sale 2nd Avenue Extension Ikoyi Lagos,James George Street 2nd Avenue Extension Ikoyi Lagos,Ikoyi
2845,600000,G1561,60120.0 square meter Land for sale Lagos Island Lagos Island Lagos Island Lagos,Lagos Highland and Lagos Mainland Lagos-Island Lagos-Island Lagos-Island Lagos,Lagos-Island
2846,10000000,F6049,Flat / Apartment for sale Marina Lagos Island Lagos Island Lagos,Broad Street Marina Lagos-Island Lagos-Island Lagos,Lagos-Island
2847,40000000,G0885,10 bedroom Flat / Apartment for sale Fagba Abule Egba Abule Egba Lagos,Ifako Ijaye Fagba Agege Road Lagos Fagba Abule-Egba Abule-Egba Lagos,Agege
2848,85000000,G8024,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
2849,8000000,G8020,600.0 square meter Land for sale Behind Lekki Scheme 2 Ogombo Ajah Lagos,Orangeville Avenue Behind Lekki Scheme 2 Ogombo Ajah Lagos,Lekki
2850,15300000,G8019,600.0 square meter Land for sale Okun Ajah Abraham adesanya estate Ajah Lagos,Idi-Mangoro Okun Ajah Abraham Adesanya Estate Ajah Lagos,Ajah
2851,55000000,G5500,"10 bedroom Flat / Apartment for sale Olaniyi Street, New Oko-Oba, Lagos Oko oba Agege Lagos","Olaniyi Street, New Oko-Oba, Lagos Olaniyi Street, New Oko-Oba, Lagos Oko Oba Agege Lagos",Agege
2852,90000000,G8012,5 bedroom Duplex for sale palm groove.estate Bye pass Ilupeju Ilupeju Lagos,ilupeju eatate palm groove.estate Bye Pass Ilupeju Ilupeju Lagos,Ilupeju
2853,140000000,G8011,Land for sale Ikate Lekki Lagos,Ikate Elegushi Ikate Lekki Lagos,Lekki
2854,10000000,G8010,Land for sale Monastery road Sangotedo Lagos,Monastery road Monastery Road Sangotedo Lagos,Sangotedo
2855,750000000,G8005,Land for sale Old Ikoyi Ikoyi Lagos,No. 13 Turnbull Road. Old Ikoyi Ikoyi Lagos,Ikoyi
2856,730000000,G8004,Land for sale Gerard road Ikoyi Lagos,No 13 Gerrard Road Gerard Road Ikoyi Lagos,Ikoyi
2857,600000,G7991,648.0 square meter Land for sale igbogun Free Trade Zone Ibeju-Lekki Lagos,igbogun free trade zone igbogun Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2858,100000000,G7989,4 bedroom Bungalow for sale V.G.C Lekki Lagos,"Close 25, Off Road 2 V.g.c Lekki Lagos",Lekki
2859,350000,G7981,600.0 square meter Land for sale Agbowa Ikorodu Ikorodu Lagos,Imota Agbowa Ikorodu Ikorodu Lagos,Ikorodu
2860,1000000,G7978,Land for sale Free Trade Zone Ibeju-Lekki Lagos,ibeju lekki Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2861,1000000,G7977,Land for sale Free Trade Zone Ibeju-Lekki Lagos,ibeju lekki Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2862,1000000,G7976,Land for sale Free Trade Zone Ibeju-Lekki Lagos,ibeju lekki Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2863,1000000,G7975,Land for sale Free Trade Zone Ibeju-Lekki Lagos,ibeju lekki Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2864,1000000,G7974,Land for sale Akodo Ise Ibeju-Lekki Lagos,ibeju lekki Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki
2865,75000000,G7964,4 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Magodo isheri Magodo Isheri Ojodu Lagos,Ojo
2866,30000000,"501,G7963",501.0 square meter Land for sale Aguda Aguda(Ogba) Ogba Lagos,Oladoyinbo Aguda Aguda(ogba) Ogba Lagos,Ogba
2867,200000000,G7962,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
2868,35000000,G7956,5 bedroom Bungalow for sale Off fashoro Ojuelegba Surulere Lagos,Oludpe by banre Off fashoro Ojuelegba Surulere Lagos,Surulere
2869,15300000,G7954,600.0 square meter Land for sale Eti Osa Off Lekki-Epe Expressway Ajah Lagos,"Okun Ajah, Eti-Osa, Lagos State Eti Osa Off Lekki Epe Expressway Ajah Lagos",Ajah
2870,765000000,G7953,Land for sale Banana Island Ikoyi Lagos,Banana Island Banana Island Ikoyi Lagos,Ikoyi
2871,30000000,G7952,3 bedroom Duplex for sale Isheri North Ojodu Lagos,Harmony estate isheri opic Isheri North Ojodu Lagos,Ojo
2872,10000000,G7951,600.0 square meter Land for sale Ogombo Ikate Lekki Lagos,Abraham Adesanya Ogombo Ikate Lekki Lagos,Lekki
2873,6000000,G7950,Land for sale Alakuko Abule Egba Abule Egba Lagos,Amje bustop Alakuko Abule-Egba Abule-Egba Lagos,Abule-Egba
2874,45000000,G7947,6 bedroom Bungalow for sale Off fashoro Ojuelegba Surulere Lagos,Off fashoro aturashe Off fashoro Ojuelegba Surulere Lagos,Surulere
2875,21000009,G7946,1 bedroom mini flat Flat / Apartment for sale Ikate Elegushi Lekki Phase 1 Lekki Lagos,Behind Oando filling station chisco bustop Ikate Elegushi Lekki Phase 1 Lekki Lagos,Lekki
2876,35000000,G7945,Flat / Apartment for sale Adeniyi Jones Ikeja Lagos,Akinola Cole off Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja
2877,79500000,G7942,3 bedroom Flat / Apartment for sale Parkview Estate Ikoyi Lagos,Parkview State Parkview Estate Ikoyi Lagos,Ikoyi
2878,40000000,G7941,5 bedroom Duplex for sale Aguda(Ogba) Ogba Lagos,dideolu estate Aguda(ogba) Ogba Lagos,Ogba
2879,40000000,G7939,3 bedroom Duplex for sale Isheri North Ojodu Lagos, HARMONY ESTATE OFF CHANNELS TV ROAD IKEJA NORTH Isheri North Ojodu Lagos,Ojo
2880,1500000000,G7937,Land for sale Ligali Ayorinde Victoria Island Lagos,AJOSE ADEOGUN/LIGALI AYORINDE. Ligali Ayorinde VI Lagos,VI
2881,2500000000,G7935,Land for sale Bourdillon Ikoyi Lagos,"MCDONALD, IKOYI. Bourdillon Ikoyi Lagos",Ikoyi
2882,35000000,G7934,600.0 square meter Land for sale Orchid Hotel Road chevron Lekki Lagos,Lakeview Estate Phase 2 Orchid Hotel Road Chevron Lekki Lagos,Lekki
2883,65000000,G7933,750.0 square meter Land for sale Royal Gardens Estate Off Lekki-Epe Expressway Ajah Lagos,"A zone, Olomu Crescent Royal Gardens Estate Off Lekki Epe Expressway Ajah Lagos",Lekki
2884,1900000000,G7931,Land for sale Bourdillon Ikoyi Lagos,Off Bourdilon Bourdillon Ikoyi Lagos,Ikoyi
2885,1700000000,G7928,Land for sale Awolowo Road Ikoyi Lagos,Awolowo road Awolowo Road Ikoyi Lagos,Ikoyi
2886,2500000000,G7927,Land for sale Parkview Estate Ikoyi Lagos,LAWRENCE STREET Parkview Estate Ikoyi Lagos,Ikoyi
2887,68000000,G7926,4 bedroom House for sale Osapa london Lekki Lagos,Osapa london lekki Osapa London Lekki Lagos,Lekki
2888,400000000,G7925,Land for sale Saka Tinubu Victoria Island Lagos,"Saka Jojo Street, off Idejo Street Saka Tinubu VI Lagos",VI
2889,900000000,G7923,Land for sale Banana Island Ikoyi Lagos, Zone K4 Banana Island Ikoyi Lagos,Ikoyi
2890,75000000,G7920,5 bedroom Duplex for sale Magodo Kosofe/Ikosi Lagos,Magodo isheri Magodo Kosofe Ikosi Lagos,Kosofe
2891,2500000,G7903,600.0 square meter Land for sale Okun-Folu Ibeju-Lekki Lagos," Okun-Folu, Ibeju-Lekki Lagos. Okun-Folu Ibeju-Lekki Lagos",Ibeju-Lekki
2892,460000000,G7901,5 bedroom House for sale Ikota Ikota Lekki Lagos,Ikota Ikota Ikota Lekki Lagos,Lekki
2893,145000000,G7900,7 bedroom House for sale Ikota Ikota Lekki Lagos,Ikota Ikota Ikota Lekki Lagos,Lekki
2894,80000000,G7899,5 bedroom House for sale Osapa London Osapa london Lekki Lagos,Osapa London Osapa London Osapa London Lekki Lagos,Lekki
2895,600000,G7898,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Free trade zone Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki
2896,30000000,G7892,5 bedroom Duplex for sale Idimu road Ejigbo Ejigbo Lagos,Idimu road Idimu road Ejigbo Ejigbo Lagos,Idimu
2897,750000,G7885,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Lekki-epe expressway Eleranigbe Ibeju-Lekki Lagos,Lekki
2898,200000000,G7884,5 bedroom Duplex for sale Water View Lekki Phase 1 Lekki Lagos,Off Admiralty Water View Lekki Phase 1 Lekki Lagos,Lekki
2899,1600000000,"4044,G7876",4044.0 square meter Land for sale Off Admiralty Lekki Phase 1 Lekki Lagos,Water Front Off Admiralty Lekki Phase 1 Lekki Lagos,Lekki
2900,85000000,"800,G7872",800.0 square meter Land for sale Northern Foreshore Estate chevron Lekki Lagos,Northern Foreshore Estate Northern Foreshore Estate Chevron Lekki Lagos,Lekki
2901,70000000,"750,G7871",750.0 square meter Land for sale Royal garden Estate Ajiwe Ajah Lagos,Royal garden Estate Royal garden Estate Ajiwe Ajah Lagos,Ajah
2902,90000000,G7870,5 bedroom Duplex for sale off garba mohammed lawal Lekki Phase 2 Lekki Lagos,"Road 6, olushola harris street off garba mohammed lawal Lekki Phase 2 Lekki Lagos",Lekki
2903,600000,"50,G7869",600.0 square meter Land for sale oriba Eleranigbe Ibeju-Lekki Lagos,Diamond oriba Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
2904,80000000,G7864,4 bedroom House for sale Bode Thomas Surulere Lagos,Eric manuel crescent Bode Thomas Surulere Lagos,Surulere
2905,150000000,"16,100,G7859",Commercial Property for sale Opebi Ikeja Lagos,off Salvation road Opebi Ikeja Lagos,Ikeja
2906,55000000,G7858,4 bedroom Duplex for sale Chevy view estate chevron Lekki Lagos,"Emmanuel Emenike Street, Lekki. Chevy view estate Chevron Lekki Lagos",Lekki
2907,50000000,"400,G7857",Land for sale Phase 2 Magodo-Shangisha Kosofe/Ikosi Lagos,Kola Amodu crescent Phase 2 Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
2908,50000000,"450,G7848",Land for sale Lekki Lagos,Victory park Lekki Lagos,Lekki
2909,55000000,"500,G7846",Land for sale Lekki Lagos,Victory park Lekki Lagos,Lekki
2910,100000000,"100,G7843",Land for sale Lekki Lagos,Victory Park Lekki Lagos,Lekki
2911,180000000,G7841,5 bedroom Duplex for sale Lekki Phase 1 Lekki Phase 1 Lekki Lagos,"Off Admiralty Road, Lekki Phase 1 Lekki Phase 1 Lekki Phase 1 Lekki Lagos",Lekki
2912,110000000,"900,G7840",Land for sale Lekki Lagos,Victory park Lekki Lagos,Lekki
2913,65000000,G7837,4 bedroom Duplex for sale oakland Estate Peninsula Estate Ajah Lagos,Ehisogalo street oakland Estate Peninsula Estate Ajah Lagos,Ajah
2914,150000000,G7834,5 bedroom Duplex for sale Magodo Kosofe/Ikosi Lagos,Magodo G.R.A Magodo Kosofe Ikosi Lagos,Kosofe
2915,19000000,G7832,4 bedroom House for sale off ayangburen road Ikorodu Ikorodu Lagos,Solomade off ayangburen road Ikorodu Ikorodu Lagos,Ikorodu
2916,45000000,G7831,2 bedroom House for sale off ebute road Ebute Ikorodu Lagos,off ebute road off ebute road Ebute Ikorodu Lagos,Ikorodu
2917,8000000,G7830,1800.0 square meter Land for sale Odonguyan Ikorodu Ikorodu Lagos,Parafa Estate Odonguyan Ikorodu Ikorodu Lagos,Ikorodu
2918,28000000,G7828,3 bedroom House for sale Ebute igbogbo road Ebute Ikorodu Lagos,Ebute igbogbo road Ebute igbogbo road Ebute Ikorodu Lagos,Ikorodu
